user_id,track_id,play_count,likes,skips,rating,genre
USER_0090,TRACK_0732,1,0,0,1.0,blues
USER_0023,TRACK_0220,7,1,0,3.8,indie
USER_0066,TRACK_0602,5,0,0,1.7,r&b
USER_0160,TRACK_0477,5,0,0,1.7,metal
USER_0112,TRACK_0777,8,1,0,4.2,soul
USER_0192,TRACK_0414,2,0,0,1.0,jazz
USER_0171,TRACK_0584,3,0,0,1.0,indie
USER_0021,TRACK_0342,4,0,0,1.3,electronic
USER_0097,TRACK_0982,15,1,0,4.5,metal
USER_0009,TRACK_0828,1,1,1,1.0,jazz
USER_0070,TRACK_0557,5,0,0,1.7,blues
USER_0197,TRACK_0560,19,1,0,4.5,classical
USER_0116,TRACK_0184,6,1,0,3.5,folk
USER_0129,TRACK_0329,1,0,0,1.0,r&b
USER_0003,TRACK_0310,19,1,0,4.5,country
USER_0070,TRACK_0272,5,0,0,1.7,hip-hop
USER_0177,TRACK_0472,18,1,0,4.5,metal
USER_0152,TRACK_0211,8,1,0,4.2,metal
USER_0040,TRACK_0962,4,0,0,1.3,pop
USER_0147,TRACK_0523,4,1,0,2.8,reggae
USER_0028,TRACK_0849,5,0,0,1.7,r&b
USER_0017,TRACK_0513,5,0,0,1.7,rock
USER_0159,TRACK_0695,3,1,0,2.5,jazz
USER_0146,TRACK_0251,9,1,0,4.5,indie
USER_0176,TRACK_0724,3,0,0,1.0,electronic
USER_0111,TRACK_0685,10,1,0,4.5,blues
USER_0082,TRACK_0701,5,0,0,1.7,pop
USER_0050,TRACK_0895,10,1,0,4.5,indie
USER_0192,TRACK_0697,8,1,0,4.2,jazz
USER_0184,TRACK_0651,20,1,0,4.5,reggae
USER_0156,TRACK_0567,14,1,0,4.5,jazz
USER_0183,TRACK_0090,5,1,0,3.2,metal
USER_0187,TRACK_0730,2,1,0,2.2,jazz
USER_0103,TRACK_0946,8,1,0,4.2,indie
USER_0180,TRACK_0178,8,1,0,4.2,pop
USER_0200,TRACK_0331,5,1,0,3.2,folk
USER_0093,TRACK_0208,12,1,0,4.5,soul
USER_0014,TRACK_0319,7,1,0,3.8,rock
USER_0147,TRACK_0798,4,1,0,2.8,reggae
USER_0189,TRACK_0690,14,1,0,4.5,electronic
USER_0052,TRACK_0992,15,1,0,4.5,classical
USER_0091,TRACK_0350,12,1,0,4.5,rock
USER_0086,TRACK_0608,4,0,0,1.3,electronic
USER_0043,TRACK_0990,17,1,0,4.5,r&b
USER_0020,TRACK_0576,5,0,0,1.7,rock
USER_0160,TRACK_0435,8,1,0,4.2,metal
USER_0021,TRACK_0856,3,1,0,2.5,pop
USER_0025,TRACK_0478,7,1,0,3.8,latin
USER_0155,TRACK_0678,15,1,0,4.5,electronic
USER_0155,TRACK_0398,6,1,0,3.5,metal
USER_0169,TRACK_0250,5,1,0,3.2,soul
USER_0163,TRACK_0281,18,1,0,4.5,reggae
USER_0014,TRACK_0792,2,0,0,1.0,rock
USER_0062,TRACK_0487,2,0,0,1.0,folk
USER_0149,TRACK_0861,8,1,0,4.2,latin
USER_0193,TRACK_0688,6,1,0,3.5,hip-hop
USER_0183,TRACK_0435,11,1,0,4.5,metal
USER_0079,TRACK_0506,17,1,0,4.5,classical
USER_0003,TRACK_0784,16,1,0,4.5,country
USER_0113,TRACK_0773,6,1,0,3.5,hip-hop
USER_0197,TRACK_0234,7,1,0,3.8,jazz
USER_0070,TRACK_0854,6,1,0,3.5,blues
USER_0151,TRACK_0928,1,0,1,1.0,blues
USER_0186,TRACK_0509,14,1,0,4.5,rock
USER_0047,TRACK_0277,8,1,0,4.2,indie
USER_0200,TRACK_0005,3,1,0,2.5,folk
USER_0083,TRACK_0991,15,1,0,4.5,latin
USER_0104,TRACK_0341,5,1,0,3.2,country
USER_0170,TRACK_0634,2,0,0,1.0,blues
USER_0032,TRACK_0091,4,1,0,2.8,pop
USER_0042,TRACK_0454,6,1,0,3.5,indie
USER_0199,TRACK_0288,13,1,0,4.5,classical
USER_0192,TRACK_0828,7,1,0,3.8,jazz
USER_0035,TRACK_0576,5,0,0,1.7,rock
USER_0093,TRACK_0546,2,0,0,1.0,soul
USER_0002,TRACK_0450,11,1,0,4.5,folk
USER_0091,TRACK_0976,7,1,0,3.8,blues
USER_0015,TRACK_0332,2,1,0,2.2,soul
USER_0066,TRACK_0329,4,1,0,2.8,r&b
USER_0192,TRACK_0789,5,1,0,3.2,latin
USER_0078,TRACK_0070,13,1,0,4.5,jazz
USER_0020,TRACK_0586,10,1,0,4.5,soul
USER_0099,TRACK_0401,6,1,0,3.5,r&b
USER_0084,TRACK_0408,3,1,0,2.5,blues
USER_0042,TRACK_0774,3,0,0,1.0,blues
USER_0021,TRACK_0905,13,1,0,4.5,indie
USER_0198,TRACK_0900,4,1,0,2.8,blues
USER_0005,TRACK_0903,20,1,0,4.5,country
USER_0081,TRACK_0722,3,1,0,2.5,folk
USER_0198,TRACK_0054,9,1,0,4.5,latin
USER_0136,TRACK_0080,11,1,0,4.5,r&b
USER_0119,TRACK_0161,8,1,0,4.2,metal
USER_0125,TRACK_0058,13,1,0,4.5,country
USER_0032,TRACK_0611,13,1,0,4.5,pop
USER_0168,TRACK_0458,9,1,0,4.5,soul
USER_0175,TRACK_0022,7,1,0,3.8,jazz
USER_0053,TRACK_0996,2,1,0,2.2,classical
USER_0150,TRACK_0573,12,1,0,4.5,classical
USER_0026,TRACK_0991,7,1,0,3.8,latin
USER_0121,TRACK_0806,8,1,0,4.2,latin
USER_0193,TRACK_0971,4,0,0,1.3,classical
USER_0125,TRACK_0709,8,1,0,4.2,jazz
USER_0102,TRACK_0395,9,1,0,4.5,pop
USER_0200,TRACK_0755,2,1,0,2.2,reggae
USER_0071,TRACK_0189,6,1,0,3.5,blues
USER_0137,TRACK_0103,3,1,0,2.5,jazz
USER_0195,TRACK_0463,5,1,0,3.2,metal
USER_0089,TRACK_0237,10,1,0,4.5,indie
USER_0137,TRACK_0349,4,0,0,1.3,jazz
USER_0151,TRACK_0407,6,1,0,3.5,rock
USER_0153,TRACK_0890,9,1,0,4.5,latin
USER_0112,TRACK_0399,8,1,0,4.2,soul
USER_0037,TRACK_0888,5,1,0,3.2,soul
USER_0052,TRACK_0833,12,1,0,4.5,folk
USER_0164,TRACK_0487,12,1,0,4.5,folk
USER_0079,TRACK_0776,2,0,0,1.0,classical
USER_0040,TRACK_0603,24,1,0,4.5,jazz
USER_0137,TRACK_0179,5,0,0,1.7,pop
USER_0192,TRACK_0679,27,1,0,4.5,jazz
USER_0128,TRACK_0102,6,1,0,3.5,metal
USER_0129,TRACK_0691,6,1,0,3.5,jazz
USER_0108,TRACK_0862,6,1,0,3.5,r&b
USER_0067,TRACK_0948,3,0,0,1.0,folk
USER_0032,TRACK_0300,4,1,0,2.8,pop
USER_0030,TRACK_0398,7,1,0,3.8,metal
USER_0092,TRACK_0418,17,1,0,4.5,pop
USER_0007,TRACK_0789,14,1,0,4.5,latin
USER_0068,TRACK_0802,14,1,0,4.5,hip-hop
USER_0026,TRACK_0152,4,0,0,1.3,country
USER_0186,TRACK_0980,7,1,0,3.8,reggae
USER_0134,TRACK_0404,6,1,0,3.5,soul
USER_0075,TRACK_0191,19,1,0,4.5,classical
USER_0135,TRACK_0617,8,1,0,4.2,indie
USER_0001,TRACK_0394,7,1,0,3.8,reggae
USER_0010,TRACK_0230,13,1,0,4.5,hip-hop
USER_0075,TRACK_0434,6,1,0,3.5,blues
USER_0037,TRACK_0296,12,1,0,4.5,electronic
USER_0085,TRACK_0627,5,0,0,1.7,metal
USER_0041,TRACK_0095,8,1,0,4.2,indie
USER_0131,TRACK_0247,5,1,0,3.2,jazz
USER_0137,TRACK_0384,5,0,0,1.7,jazz
USER_0008,TRACK_0269,9,1,0,4.5,jazz
USER_0145,TRACK_0746,7,1,0,3.8,electronic
USER_0080,TRACK_0140,5,0,0,1.7,soul
USER_0044,TRACK_0246,11,1,0,4.5,classical
USER_0051,TRACK_0903,20,1,0,4.5,country
USER_0188,TRACK_0639,4,0,0,1.3,indie
USER_0017,TRACK_0474,7,1,0,3.8,rock
USER_0140,TRACK_0890,6,1,0,3.5,latin
USER_0180,TRACK_0072,10,1,0,4.5,rock
USER_0111,TRACK_0785,6,1,0,3.5,blues
USER_0142,TRACK_0215,6,1,0,3.5,rock
USER_0074,TRACK_0033,7,1,0,3.8,jazz
USER_0063,TRACK_0044,10,1,0,4.5,blues
USER_0011,TRACK_0277,5,1,0,3.2,indie
USER_0021,TRACK_0663,10,1,0,4.5,indie
USER_0175,TRACK_0033,2,0,0,1.0,jazz
USER_0059,TRACK_0849,2,1,0,2.2,r&b
USER_0059,TRACK_0286,11,1,0,4.5,r&b
USER_0075,TRACK_0585,5,1,0,3.2,classical
USER_0081,TRACK_0819,12,1,0,4.5,r&b
USER_0192,TRACK_0349,5,1,0,3.2,jazz
USER_0099,TRACK_0359,4,1,0,2.8,rock
USER_0176,TRACK_0656,3,0,0,1.0,pop
USER_0040,TRACK_0294,7,1,0,3.8,country
USER_0082,TRACK_0418,14,1,0,4.5,pop
USER_0052,TRACK_0104,11,1,0,4.5,classical
USER_0186,TRACK_0915,6,1,0,3.5,rock
USER_0075,TRACK_0826,13,1,0,4.5,classical
USER_0107,TRACK_0574,7,1,0,3.8,classical
USER_0053,TRACK_0490,22,1,0,4.5,soul
USER_0047,TRACK_0443,5,0,0,1.7,country
USER_0191,TRACK_0957,6,1,0,3.5,r&b
USER_0046,TRACK_0327,6,1,0,3.5,rock
USER_0174,TRACK_0629,8,1,0,4.2,pop
USER_0082,TRACK_0175,7,1,0,3.8,latin
USER_0036,TRACK_0006,1,0,0,1.0,rock
USER_0140,TRACK_0964,9,1,0,4.5,soul
USER_0017,TRACK_0153,9,1,0,4.5,rock
USER_0078,TRACK_0773,4,0,0,1.3,hip-hop
USER_0032,TRACK_0572,3,0,0,1.0,pop
USER_0097,TRACK_0213,7,1,0,3.8,metal
USER_0125,TRACK_0424,12,1,0,4.5,classical
USER_0105,TRACK_0501,7,1,0,3.8,soul
USER_0111,TRACK_0634,14,1,0,4.5,blues
USER_0012,TRACK_0194,7,1,0,3.8,latin
USER_0172,TRACK_0333,4,1,0,2.8,folk
USER_0108,TRACK_0473,6,1,0,3.5,metal
USER_0098,TRACK_0882,18,1,0,4.5,indie
USER_0122,TRACK_0114,7,1,0,3.8,latin
USER_0043,TRACK_0916,19,1,0,4.5,r&b
USER_0094,TRACK_0385,7,1,0,3.8,country
USER_0035,TRACK_0479,10,1,0,4.5,reggae
USER_0042,TRACK_0334,11,1,0,4.5,indie
USER_0100,TRACK_0342,10,1,0,4.5,electronic
USER_0025,TRACK_0925,21,1,0,4.5,jazz
USER_0110,TRACK_0967,7,1,0,3.8,classical
USER_0056,TRACK_0018,4,0,0,1.3,electronic
USER_0164,TRACK_0430,10,1,0,4.5,folk
USER_0002,TRACK_0947,16,1,0,4.5,folk
USER_0020,TRACK_0726,7,1,0,3.8,rock
USER_0015,TRACK_0041,6,1,0,3.5,pop
USER_0022,TRACK_0866,6,1,0,3.5,blues
USER_0134,TRACK_0999,26,1,0,4.5,blues
USER_0074,TRACK_0773,8,1,0,4.2,hip-hop
USER_0031,TRACK_0709,6,1,0,3.5,jazz
USER_0024,TRACK_0995,10,1,0,4.5,metal
USER_0086,TRACK_0206,14,1,0,4.5,electronic
USER_0003,TRACK_0200,4,1,0,2.8,country
USER_0061,TRACK_0340,6,1,0,3.5,reggae
USER_0164,TRACK_0745,7,1,0,3.8,classical
USER_0116,TRACK_0795,8,1,0,4.2,folk
USER_0178,TRACK_0603,3,0,0,1.0,jazz
USER_0121,TRACK_0090,9,1,0,4.5,metal
USER_0072,TRACK_0274,1,1,0,1.8,latin
USER_0169,TRACK_0632,9,1,0,4.5,jazz
USER_0164,TRACK_0611,10,1,0,4.5,pop
USER_0111,TRACK_0390,2,0,0,1.0,classical
USER_0133,TRACK_0815,6,1,0,3.5,hip-hop
USER_0054,TRACK_0375,6,1,0,3.5,electronic
USER_0058,TRACK_0484,3,0,0,1.0,electronic
USER_0099,TRACK_0463,3,0,0,1.0,metal
USER_0070,TRACK_0999,7,1,0,3.8,blues
USER_0191,TRACK_0401,4,1,0,2.8,r&b
USER_0093,TRACK_0029,14,1,0,4.5,soul
USER_0193,TRACK_0559,9,1,0,4.5,pop
USER_0112,TRACK_0710,15,1,0,4.5,soul
USER_0097,TRACK_0553,4,0,0,1.3,pop
USER_0033,TRACK_0602,5,0,0,1.7,r&b
USER_0129,TRACK_0583,12,1,0,4.5,rock
USER_0045,TRACK_0711,5,1,0,3.2,latin
USER_0071,TRACK_0044,9,1,0,4.5,blues
USER_0126,TRACK_0467,7,1,0,3.8,reggae
USER_0067,TRACK_0232,10,1,0,4.5,soul
USER_0123,TRACK_0760,4,0,0,1.3,folk
USER_0103,TRACK_0609,11,1,0,4.5,classical
USER_0103,TRACK_0543,8,1,0,4.2,metal
USER_0003,TRACK_0843,5,0,0,1.7,country
USER_0063,TRACK_0126,3,0,0,1.0,blues
USER_0127,TRACK_0694,11,1,0,4.5,country
USER_0117,TRACK_0754,11,1,0,4.5,folk
USER_0037,TRACK_0408,4,0,0,1.3,blues
USER_0120,TRACK_0695,9,1,0,4.5,jazz
USER_0061,TRACK_0613,12,1,0,4.5,indie
USER_0029,TRACK_0184,7,1,0,3.8,folk
USER_0103,TRACK_0497,3,1,0,2.5,pop
USER_0177,TRACK_0813,4,1,0,2.8,reggae
USER_0193,TRACK_0183,8,1,0,4.2,blues
USER_0063,TRACK_0418,8,1,0,4.2,pop
USER_0133,TRACK_0622,5,0,0,1.7,country
USER_0171,TRACK_0740,27,1,0,4.5,r&b
USER_0126,TRACK_0320,8,1,0,4.2,reggae
USER_0038,TRACK_0219,8,1,0,4.2,latin
USER_0051,TRACK_0205,12,1,0,4.5,country
USER_0020,TRACK_0166,10,1,0,4.5,folk
USER_0027,TRACK_0416,9,1,0,4.5,indie
USER_0169,TRACK_0903,15,1,0,4.5,country
USER_0080,TRACK_0739,11,1,0,4.5,soul
USER_0089,TRACK_0155,7,1,0,3.8,indie
USER_0185,TRACK_0361,2,0,0,1.0,folk
USER_0197,TRACK_0751,5,0,0,1.7,jazz
USER_0131,TRACK_0174,4,0,0,1.3,metal
USER_0171,TRACK_0101,13,1,0,4.5,r&b
USER_0068,TRACK_0438,6,1,0,3.5,hip-hop
USER_0166,TRACK_0875,4,1,0,2.8,r&b
USER_0172,TRACK_0304,4,1,0,2.8,folk
USER_0146,TRACK_0003,4,1,0,2.8,jazz
USER_0123,TRACK_0771,10,1,0,4.5,pop
USER_0160,TRACK_0718,3,1,0,2.5,folk
USER_0066,TRACK_0123,12,1,0,4.5,r&b
USER_0153,TRACK_0846,4,0,0,1.3,latin
USER_0178,TRACK_0026,4,1,0,2.8,r&b
USER_0133,TRACK_0439,5,1,0,3.2,hip-hop
USER_0116,TRACK_0531,5,0,0,1.7,folk
USER_0128,TRACK_0213,6,1,0,3.5,metal
USER_0102,TRACK_0410,6,1,0,3.5,pop
USER_0071,TRACK_0866,14,1,0,4.5,blues
USER_0002,TRACK_0709,8,1,0,4.2,jazz
USER_0073,TRACK_0682,3,0,0,1.0,blues
USER_0099,TRACK_0485,1,0,0,1.0,blues
USER_0144,TRACK_0361,11,1,0,4.5,folk
USER_0199,TRACK_0324,5,1,0,3.2,rock
USER_0144,TRACK_0545,10,1,0,4.5,indie
USER_0193,TRACK_0157,5,0,0,1.7,country
USER_0035,TRACK_0177,6,1,0,3.5,blues
USER_0175,TRACK_0124,5,0,0,1.7,jazz
USER_0169,TRACK_0532,9,1,0,4.5,jazz
USER_0180,TRACK_0509,5,0,0,1.7,rock
USER_0027,TRACK_0301,7,1,0,3.8,pop
USER_0085,TRACK_0635,23,1,0,4.5,rock
USER_0004,TRACK_0579,29,1,0,4.5,metal
USER_0036,TRACK_0576,5,0,0,1.7,rock
USER_0183,TRACK_0317,4,1,0,2.8,blues
USER_0158,TRACK_0034,10,1,0,4.5,jazz
USER_0107,TRACK_0119,10,1,0,4.5,soul
USER_0137,TRACK_0979,5,0,0,1.7,jazz
USER_0160,TRACK_0995,3,0,0,1.0,metal
USER_0055,TRACK_0959,5,0,0,1.7,blues
USER_0028,TRACK_0543,23,1,0,4.5,metal
USER_0036,TRACK_0669,8,1,0,4.2,electronic
USER_0186,TRACK_0073,6,1,0,3.5,reggae
USER_0069,TRACK_0084,11,1,0,4.5,pop
USER_0199,TRACK_0197,3,0,0,1.0,classical
USER_0155,TRACK_0579,12,1,0,4.5,metal
USER_0172,TRACK_0754,6,1,0,3.5,folk
USER_0140,TRACK_0570,4,0,0,1.3,blues
USER_0196,TRACK_0805,8,1,0,4.2,hip-hop
USER_0048,TRACK_0783,20,1,0,4.5,latin
USER_0100,TRACK_0498,14,1,0,4.5,electronic
USER_0058,TRACK_0149,9,1,0,4.5,rock
USER_0132,TRACK_0709,18,1,0,4.5,jazz
USER_0172,TRACK_0339,10,1,0,4.5,blues
USER_0118,TRACK_0455,8,1,0,4.2,soul
USER_0183,TRACK_0851,13,1,0,4.5,reggae
USER_0047,TRACK_0973,16,1,0,4.5,country
USER_0035,TRACK_0759,5,0,0,1.7,reggae
USER_0066,TRACK_0990,3,0,0,1.0,r&b
USER_0025,TRACK_0040,5,0,0,1.7,pop
USER_0093,TRACK_0198,2,1,0,2.2,country
USER_0187,TRACK_0687,10,1,0,4.5,r&b
USER_0006,TRACK_0181,8,1,0,4.2,r&b
USER_0146,TRACK_0124,10,1,0,4.5,jazz
USER_0112,TRACK_0891,9,1,0,4.5,soul
USER_0051,TRACK_0732,10,1,0,4.5,blues
USER_0185,TRACK_0909,3,1,0,2.5,folk
USER_0003,TRACK_0142,16,1,0,4.5,country
USER_0046,TRACK_0510,6,1,0,3.5,latin
USER_0121,TRACK_0799,7,1,0,3.8,hip-hop
USER_0101,TRACK_0934,9,1,0,4.5,classical
USER_0075,TRACK_0993,6,1,0,3.5,blues
USER_0067,TRACK_0522,14,1,0,4.5,electronic
USER_0036,TRACK_0918,7,1,0,3.8,rock
USER_0120,TRACK_0107,12,1,0,4.5,latin
USER_0164,TRACK_0275,14,1,0,4.5,metal
USER_0118,TRACK_0768,6,1,0,3.5,soul
USER_0070,TRACK_0916,19,1,0,4.5,r&b
USER_0052,TRACK_0333,8,1,0,4.2,folk
USER_0186,TRACK_0524,9,1,0,4.5,reggae
USER_0139,TRACK_0215,9,1,0,4.5,rock
USER_0074,TRACK_0327,5,0,0,1.7,rock
USER_0041,TRACK_0729,11,1,0,4.5,indie
USER_0165,TRACK_0872,14,1,0,4.5,rock
USER_0088,TRACK_0590,9,1,0,4.5,reggae
USER_0165,TRACK_0114,8,1,0,4.2,latin
USER_0017,TRACK_0840,9,1,0,4.5,rock
USER_0076,TRACK_0340,8,1,0,4.2,reggae
USER_0087,TRACK_0857,9,1,0,4.5,pop
USER_0178,TRACK_0162,22,1,0,4.5,jazz
USER_0183,TRACK_0716,9,1,0,4.5,metal
USER_0171,TRACK_0050,16,1,0,4.5,r&b
USER_0110,TRACK_0473,2,0,0,1.0,metal
USER_0076,TRACK_0968,10,1,0,4.5,electronic
USER_0115,TRACK_0896,3,1,0,2.5,blues
USER_0077,TRACK_0146,3,1,0,2.5,jazz
USER_0072,TRACK_0550,5,0,0,1.7,latin
USER_0077,TRACK_0122,4,0,0,1.3,pop
USER_0151,TRACK_0470,7,1,0,3.8,rock
USER_0172,TRACK_0511,16,1,0,4.5,folk
USER_0192,TRACK_0783,10,1,0,4.5,latin
USER_0055,TRACK_0688,11,1,0,4.5,hip-hop
USER_0193,TRACK_0524,14,1,0,4.5,reggae
USER_0190,TRACK_0890,7,1,0,3.8,latin
USER_0070,TRACK_0757,22,1,0,4.5,blues
USER_0125,TRACK_0371,12,1,0,4.5,reggae
USER_0109,TRACK_0350,7,1,0,3.8,rock
USER_0040,TRACK_0417,14,1,0,4.5,rock
USER_0118,TRACK_0404,6,1,0,3.5,soul
USER_0094,TRACK_0988,8,1,0,4.2,pop
USER_0013,TRACK_0315,8,1,0,4.2,country
USER_0034,TRACK_0527,6,1,0,3.5,blues
USER_0103,TRACK_0878,9,1,0,4.5,electronic
USER_0065,TRACK_0818,3,0,0,1.0,rock
USER_0086,TRACK_0498,4,1,0,2.8,electronic
USER_0118,TRACK_0044,7,1,0,3.8,blues
USER_0182,TRACK_0010,17,1,0,4.5,folk
USER_0161,TRACK_0546,1,0,1,1.0,soul
USER_0072,TRACK_0510,14,1,0,4.5,latin
USER_0098,TRACK_0949,5,1,0,3.2,indie
USER_0041,TRACK_0474,11,1,0,4.5,rock
USER_0151,TRACK_0837,24,1,0,4.5,rock
USER_0170,TRACK_0226,16,1,0,4.5,blues
USER_0119,TRACK_0473,15,1,0,4.5,metal
USER_0017,TRACK_0509,4,1,0,2.8,rock
USER_0083,TRACK_0211,5,0,0,1.7,metal
USER_0061,TRACK_0420,5,1,0,3.2,indie
USER_0027,TRACK_0803,13,1,0,4.5,indie
USER_0144,TRACK_0895,6,1,0,3.5,indie
USER_0177,TRACK_0477,6,1,0,3.5,metal
USER_0065,TRACK_0116,11,1,0,4.5,r&b
USER_0022,TRACK_0718,2,0,0,1.0,folk
USER_0186,TRACK_0516,7,1,0,3.8,rock
USER_0019,TRACK_0540,12,1,0,4.5,latin
USER_0163,TRACK_0380,11,1,0,4.5,soul
USER_0056,TRACK_0045,2,0,0,1.0,folk
USER_0038,TRACK_0793,14,1,0,4.5,country
USER_0187,TRACK_0872,10,1,0,4.5,rock
USER_0191,TRACK_0681,14,1,0,4.5,r&b
USER_0158,TRACK_0948,6,1,0,3.5,folk
USER_0154,TRACK_0903,5,0,0,1.7,country
USER_0012,TRACK_0396,4,1,0,2.8,latin
USER_0002,TRACK_0992,4,1,0,2.8,classical
USER_0191,TRACK_0621,7,1,0,3.8,metal
USER_0149,TRACK_0662,7,1,0,3.8,rock
USER_0110,TRACK_0422,9,1,0,4.5,metal
USER_0022,TRACK_0557,10,1,0,4.5,blues
USER_0158,TRACK_0925,13,1,0,4.5,jazz
USER_0183,TRACK_0199,9,1,0,4.5,hip-hop
USER_0167,TRACK_0415,21,1,0,4.5,reggae
USER_0038,TRACK_0391,8,1,0,4.2,blues
USER_0074,TRACK_0253,2,1,0,2.2,rock
USER_0096,TRACK_0512,8,1,0,4.2,electronic
USER_0008,TRACK_0802,7,1,0,3.8,hip-hop
USER_0103,TRACK_0498,9,1,0,4.5,electronic
USER_0139,TRACK_0149,12,1,0,4.5,rock
USER_0143,TRACK_0824,9,1,0,4.5,reggae
USER_0168,TRACK_0352,1,0,0,1.0,rock
USER_0200,TRACK_0318,15,1,0,4.5,hip-hop
USER_0191,TRACK_0181,9,1,0,4.5,r&b
USER_0148,TRACK_0749,3,0,0,1.0,folk
USER_0067,TRACK_0430,3,0,0,1.0,folk
USER_0117,TRACK_0152,32,1,0,4.5,country
USER_0093,TRACK_0216,3,0,0,1.0,soul
USER_0185,TRACK_0592,3,0,0,1.0,folk
USER_0098,TRACK_0144,6,1,0,3.5,indie
USER_0174,TRACK_0173,3,0,0,1.0,classical
USER_0011,TRACK_0256,11,1,0,4.5,metal
USER_0037,TRACK_0903,3,1,0,2.5,country
USER_0172,TRACK_0951,23,1,0,4.5,hip-hop
USER_0051,TRACK_0208,9,1,0,4.5,soul
USER_0110,TRACK_0275,11,1,0,4.5,metal
USER_0103,TRACK_0057,4,1,0,2.8,reggae
USER_0139,TRACK_0492,7,1,0,3.8,latin
USER_0133,TRACK_0012,14,1,0,4.5,hip-hop
USER_0165,TRACK_0274,6,1,0,3.5,latin
USER_0192,TRACK_0039,18,1,0,4.5,latin
USER_0053,TRACK_0461,10,1,0,4.5,soul
USER_0116,TRACK_0776,3,1,0,2.5,classical
USER_0137,TRACK_0636,5,1,0,3.2,jazz
USER_0146,TRACK_0584,4,0,0,1.3,indie
USER_0118,TRACK_0546,9,1,0,4.5,soul
USER_0078,TRACK_0581,21,1,0,4.5,hip-hop
USER_0072,TRACK_0137,14,1,0,4.5,latin
USER_0078,TRACK_0943,4,0,0,1.3,jazz
USER_0152,TRACK_0725,5,1,0,3.2,metal
USER_0147,TRACK_0872,10,1,0,4.5,rock
USER_0191,TRACK_0706,5,0,0,1.7,r&b
USER_0047,TRACK_0294,6,1,0,3.5,country
USER_0112,TRACK_0577,6,1,0,3.5,metal
USER_0104,TRACK_0793,12,1,0,4.5,country
USER_0124,TRACK_0879,11,1,0,4.5,metal
USER_0182,TRACK_0961,9,1,0,4.5,folk
USER_0148,TRACK_0124,13,1,0,4.5,jazz
USER_0044,TRACK_0696,7,1,0,3.8,soul
USER_0161,TRACK_0091,6,1,0,3.5,pop
USER_0173,TRACK_0026,7,1,0,3.8,r&b
USER_0099,TRACK_0711,17,1,0,4.5,latin
USER_0034,TRACK_0582,7,1,0,3.8,pop
USER_0051,TRACK_0873,1,0,1,1.0,classical
USER_0171,TRACK_0148,12,1,0,4.5,r&b
USER_0127,TRACK_0345,12,1,0,4.5,soul
USER_0172,TRACK_0413,12,1,0,4.5,jazz
USER_0081,TRACK_0934,6,1,0,3.5,classical
USER_0045,TRACK_0666,10,1,0,4.5,latin
USER_0055,TRACK_0529,30,1,0,4.5,blues
USER_0124,TRACK_0420,4,0,0,1.3,indie
USER_0123,TRACK_0773,7,1,0,3.8,hip-hop
USER_0012,TRACK_0789,4,0,0,1.3,latin
USER_0177,TRACK_0834,17,1,0,4.5,metal
USER_0135,TRACK_0721,16,1,0,4.5,indie
USER_0123,TRACK_0309,9,1,0,4.5,soul
USER_0052,TRACK_0173,5,0,0,1.7,classical
USER_0177,TRACK_0274,1,1,1,1.0,latin
USER_0198,TRACK_0046,3,0,0,1.0,latin
USER_0176,TRACK_0412,4,0,0,1.3,latin
USER_0126,TRACK_0524,10,1,0,4.5,reggae
USER_0092,TRACK_0637,7,1,0,3.8,hip-hop
USER_0168,TRACK_0036,7,1,0,3.8,soul
USER_0135,TRACK_0237,5,0,0,1.7,indie
USER_0179,TRACK_0100,3,1,0,2.5,country
USER_0046,TRACK_0252,15,1,0,4.5,blues
USER_0126,TRACK_0599,10,1,0,4.5,reggae
USER_0138,TRACK_0905,4,0,0,1.3,indie
USER_0131,TRACK_0495,15,1,0,4.5,soul
USER_0171,TRACK_0257,4,0,0,1.3,r&b
USER_0182,TRACK_0045,5,0,0,1.7,folk
USER_0017,TRACK_0253,7,1,0,3.8,rock
USER_0075,TRACK_0038,7,1,0,3.8,soul
USER_0031,TRACK_0335,12,1,0,4.5,latin
USER_0070,TRACK_0985,2,0,0,1.0,metal
USER_0139,TRACK_0033,2,0,0,1.0,jazz
USER_0133,TRACK_0369,10,1,0,4.5,soul
USER_0192,TRACK_0418,13,1,0,4.5,pop
USER_0054,TRACK_0954,8,1,0,4.2,soul
USER_0041,TRACK_0931,12,1,0,4.5,electronic
USER_0121,TRACK_0771,3,0,0,1.0,pop
USER_0154,TRACK_0589,6,1,0,3.5,country
USER_0045,TRACK_0412,10,1,0,4.5,latin
USER_0142,TRACK_0734,3,0,0,1.0,rock
USER_0139,TRACK_0349,6,1,0,3.5,jazz
USER_0030,TRACK_0592,2,0,0,1.0,folk
USER_0009,TRACK_0486,2,0,0,1.0,r&b
USER_0151,TRACK_0447,6,1,0,3.5,rock
USER_0172,TRACK_0425,7,1,0,3.8,r&b
USER_0111,TRACK_0782,4,0,0,1.3,metal
USER_0057,TRACK_0266,12,1,0,4.5,classical
USER_0046,TRACK_0093,9,1,0,4.5,rock
USER_0055,TRACK_0659,13,1,0,4.5,hip-hop
USER_0018,TRACK_0723,10,1,0,4.5,country
USER_0100,TRACK_0478,7,1,0,3.8,latin
USER_0133,TRACK_0193,9,1,0,4.5,hip-hop
USER_0048,TRACK_0086,5,0,0,1.7,folk
