track_id,track_name,artist,genre,release_year,duration_ms,popularity,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature
TRACK_0332,Broken Lights,Queen,soul,1993,214470,100,109.6,0.2134,0.3912,-17.89,0.3691,0.7236,0.0377,0.0586,0.1685,3,1,4
TRACK_0333,Hidden Rhythm,Lana Del Rey,folk,1997,298565,13,90.74,0.3717,0.3318,-0.8,0.3639,0.3737,0.1437,0.0651,0.0967,3,1,4
TRACK_0334,Dark Vibe,Tyler the Creator,indie,2004,289706,38,84.04,0.5003,0.5975,-10.0,0.6915,0.5875,0.0796,0.1635,0.1797,10,0,4
TRACK_0335,Frozen Rhythm,Dua Lipa,latin,1990,244281,26,107.21,0.5728,0.3635,-17.14,0.282,0.5239,0.1767,0.0185,0.0895,10,0,4
TRACK_0336,Electric Wave,Lizzo,reggae,2009,306840,100,62.54,0.827,0.4124,-4.14,0.4935,0.4555,0.0107,0.0514,0.1481,10,1,4
TRACK_0337,Fading Rhythm,Khalid,soul,2015,273219,23,161.28,0.6399,0.6787,-9.29,0.207,0.2773,0.2713,0.1378,0.3336,0,1,4
TRACK_0338,Dancing Rain,Dua Lipa,latin,2021,197490,43,85.68,0.5396,0.4835,-2.9,0.5159,0.6541,0.3213,0.0502,0.0142,6,1,4
TRACK_0339,Endless Heart,Lil Nas X,blues,1996,243412,26,69.38,0.5356,0.3114,-2.45,0.4316,0.7436,0.074,0.0624,0.6199,11,1,4
TRACK_0340,Fading Sky,Tame Impala,reggae,2013,188304,84,172.53,0.2466,0.6566,-11.33,0.4628,0.1519,0.8808,0.0655,0.0697,4,1,3
TRACK_0341,Midnight Road,Bruno Mars,country,2009,228293,16,111.74,0.3541,0.4928,-10.72,0.2481,0.3608,0.1924,0.0855,0.2221,2,0,4
TRACK_0342,Frozen Vibe,Queen,electronic,1999,202938,33,69.3,0.6949,1.0,-4.67,0.9526,0.1822,0.1315,0.1218,0.2508,1,1,4
TRACK_0343,Dancing Rhythm,SZA,latin,1991,297405,10,146.87,0.7621,0.5849,-5.15,0.6698,0.1982,0.0279,0.0174,0.398,10,0,4
TRACK_0344,Rising Shadow,Radiohead,blues,1998,209845,72,151.58,0.4034,0.4127,-2.22,0.7083,0.8312,0.1297,0.0801,0.0306,5,0,4
TRACK_0345,Burning Dreams,Doja Cat,soul,2004,310622,26,103.94,0.5317,0.694,-15.17,0.3416,0.2897,0.0363,0.0443,0.4292,3,0,4
TRACK_0346,Burning Storm,Adele,metal,1993,275693,16,113.59,0.6628,0.4547,-3.56,0.3541,0.1222,0.1616,0.1273,0.0571,10,0,3
TRACK_0347,Hidden Road,Post Malone,pop,2006,244360,99,105.43,0.589,0.8568,-14.61,0.7607,0.1706,0.0318,0.0949,0.0444,2,0,3
TRACK_0348,Fading Fire,Taylor Swift,classical,2021,172074,87,168.92,0.1211,0.4727,-4.78,0.5274,0.9067,0.0312,0.0074,0.2161,3,1,4
TRACK_0349,Broken Dreams,The Weeknd,jazz,1995,357733,24,65.46,0.1987,0.0856,-6.66,0.107,0.8024,0.0585,0.1826,0.3943,9,1,4
TRACK_0350,Hidden Lights,Taylor Swift,rock,2001,349150,15,140.74,0.8671,0.4062,-18.65,0.5789,0.0531,0.015,0.5445,0.0712,4,1,4
TRACK_0351,Dancing Voice,Fleetwood Mac,r&b,2007,350287,21,63.14,0.7635,0.8412,-12.79,0.5012,0.0475,0.2297,0.0668,0.0675,5,1,4
TRACK_0352,Sweet Flame,Harry Styles,rock,2014,324253,55,65.45,0.6799,0.5538,-3.26,0.5759,0.2335,0.145,0.0663,0.1764,9,0,4
TRACK_0353,Frozen Flame,Ed Sheeran,country,1994,188580,93,165.94,0.8051,0.6228,-11.15,0.8935,0.5067,0.1843,0.0394,0.0468,5,0,4
TRACK_0354,Broken Shadow,Bruno Mars,reggae,2023,300418,99,133.87,0.6178,0.8105,-15.77,0.4393,0.7504,0.815,0.3176,0.1887,9,0,4
TRACK_0355,Electric Heart,Rihanna,latin,2020,343312,73,123.67,0.7631,0.6933,-6.5,0.2373,0.5152,0.1698,0.0374,0.5116,2,0,4
TRACK_0356,Silent Lights,Rihanna,electronic,2004,264309,92,150.81,0.7202,0.5968,-14.49,0.8655,0.2836,0.0255,0.0808,0.1646,6,1,4
TRACK_0357,Endless Dreams,Ariana Grande,rock,2009,353337,75,177.23,0.8563,0.318,-16.61,0.3438,0.2987,0.0029,0.1208,0.1693,8,0,4
TRACK_0358,Dancing Pulse,Khalid,electronic,2020,307867,94,116.26,0.8216,0.81,-16.93,1.0,0.0324,0.1275,0.0259,0.4576,5,1,3
TRACK_0359,Burning Soul,Queen,rock,2002,307901,53,64.44,0.9755,0.686,-11.53,0.4198,0.0534,0.0133,0.0747,0.3831,1,1,3
TRACK_0360,Hidden Rain,Kendrick Lamar,soul,2016,277948,99,184.05,0.818,0.6625,-16.07,0.8041,0.2479,0.2006,0.027,0.2921,11,1,4
TRACK_0361,Wild Soul,Tyler the Creator,folk,2008,299991,54,196.27,0.8981,0.3165,-10.7,0.6358,0.7282,0.282,0.0052,0.0735,10,0,4
TRACK_0362,Dark Mirror,Lizzo,metal,1999,340038,17,89.51,0.8343,0.4963,-15.41,0.4145,0.0334,0.095,0.025,0.0192,11,1,4
TRACK_0363,Lost Flame,Taylor Swift,reggae,2004,314619,92,195.49,0.3172,0.381,-11.21,0.7315,0.7812,0.0489,0.1281,0.0711,8,1,4
TRACK_0364,Frozen Shadow,Coldplay,metal,1993,123398,42,109.74,0.6985,0.3358,-6.52,0.334,0.0618,0.0097,0.0189,0.298,3,1,4
TRACK_0365,Lost Vibe,Adele,soul,2002,323462,34,71.58,0.3028,0.4885,-10.31,0.3084,0.7053,0.054,0.0663,0.2932,4,1,4
TRACK_0366,Dark Rhythm,Post Malone,latin,2014,130652,64,147.36,0.296,0.6194,-14.53,0.3009,0.4539,0.1004,0.0069,0.1108,4,1,4
TRACK_0367,Broken Heart,Bruno Mars,hip-hop,1994,326112,74,124.18,0.7873,0.725,-5.5,0.4229,0.1825,0.1281,0.088,0.2701,2,1,4
TRACK_0368,Neon Shadow,Frank Ocean,metal,1997,221155,42,198.52,0.7586,0.5709,-2.21,0.4774,0.2224,0.0697,0.0174,0.121,8,1,3
TRACK_0369,Midnight Heart,Adele,soul,2024,121921,90,110.6,0.7191,0.5709,-2.8,0.7868,0.4382,0.0783,0.0318,0.1089,1,0,4
TRACK_0370,Crystal Dreams,Queen,folk,2011,129931,21,84.57,0.7337,0.3693,-8.65,0.866,0.2375,0.1299,0.0538,0.1863,1,0,4
TRACK_0371,Electric Moment,Drake,reggae,1992,303732,19,79.77,0.3609,0.604,-8.58,0.6632,0.3605,0.0307,0.0261,0.0444,5,0,4
TRACK_0372,Crystal Mirror,Phoebe Bridgers,reggae,1990,265103,81,195.79,0.328,0.7541,-8.57,0.849,0.3,0.0231,0.0375,0.2877,2,0,3
TRACK_0373,Lost Soul,Arctic Monkeys,pop,2022,157343,30,171.43,0.6338,0.7223,-16.5,0.6888,0.2916,0.1676,0.0199,0.0443,2,0,4
TRACK_0374,Broken Fire,Lil Nas X,folk,1994,355960,34,181.89,0.8119,0.4373,-4.15,0.2005,0.2843,0.1481,0.111,0.0297,5,1,4
TRACK_0375,Hollow Mirror,Maroon 5,electronic,1999,268256,82,188.9,0.4696,0.6798,-19.2,0.4681,0.1463,0.0517,0.0186,0.049,5,1,4
TRACK_0376,Burning Vibe,Tyler the Creator,hip-hop,1992,264597,43,81.63,0.6396,0.869,-10.25,0.5088,0.4387,0.0843,0.0727,1.0,8,1,4
TRACK_0377,Burning Wave,Maroon 5,electronic,2008,155096,69,64.26,0.6569,0.9166,-15.91,0.7266,0.1038,0.0624,0.0572,0.1719,8,0,4
TRACK_0378,Endless Vibe,Harry Styles,electronic,2014,291357,58,64.89,0.7226,0.8564,-8.98,0.6504,0.0719,0.0865,0.1462,0.0315,5,0,4
TRACK_0379,Rising Road,Bon Iver,classical,2012,247627,71,145.16,0.3432,0.3164,-14.38,0.4859,0.6645,0.0286,0.0382,0.291,9,0,4
TRACK_0380,Dark Wave,Drake,soul,2022,288683,45,93.17,0.4745,0.7129,-6.45,0.7409,0.1878,0.1251,0.2118,0.0882,3,0,4
TRACK_0381,Electric Mirror,Ariana Grande,hip-hop,2003,237755,87,108.31,0.6647,0.9096,-19.4,0.699,0.0922,0.4885,0.0882,0.4871,7,1,4
TRACK_0382,Electric Sky,Bruno Mars,jazz,2016,217092,15,178.74,0.4543,0.1607,-1.06,0.6494,0.5742,0.3242,0.1075,0.0585,11,1,4
TRACK_0383,Silent Echo,Doja Cat,reggae,1995,194256,86,158.87,0.3971,0.8298,-7.55,0.7012,0.1072,0.6924,0.0299,0.0748,8,1,4
TRACK_0384,Burning Moment,Bruno Mars,jazz,2008,306543,86,176.84,0.3337,0.2601,-1.29,0.1697,0.627,0.0308,0.0373,0.4752,0,0,4
TRACK_0385,Wild Wave,J. Cole,country,2006,174205,39,81.07,0.2433,0.3508,-0.64,0.6166,0.214,0.0888,0.0557,0.051,3,0,4
TRACK_0386,Neon Soul,Lizzo,electronic,2020,339931,90,140.9,0.9691,0.7053,-1.91,0.8132,0.249,0.2551,0.1132,0.0103,1,1,4
TRACK_0387,Fading Voice,Glass Animals,classical,2022,247793,67,185.38,0.2077,0.6421,-1.82,0.3727,0.8898,0.0565,0.094,0.0571,1,1,4
TRACK_0388,Electric Rain,J. Cole,classical,2006,315002,99,176.33,0.2747,0.3061,-17.6,0.043,0.6246,0.1992,0.0606,0.0611,11,0,4
TRACK_0389,Crystal Voice,Lil Nas X,hip-hop,2020,260272,11,83.02,0.3632,0.7731,-17.67,0.9475,0.0,0.1187,0.1862,0.0759,11,1,4
TRACK_0390,Endless Fire,Kendrick Lamar,classical,2021,180994,50,185.77,0.4778,0.5677,-12.01,0.582,1.0,0.0594,0.0009,0.3153,8,1,4
TRACK_0391,Broken Soul,Glass Animals,blues,1991,322250,98,76.62,0.3316,0.394,-0.39,0.9023,0.5805,0.0363,0.0056,0.1626,4,0,3
TRACK_0392,Hollow Dreams,Frank Ocean,pop,1993,199897,77,191.36,0.7708,0.9997,-3.63,0.7664,0.0,0.6163,0.0241,0.6295,0,1,4
TRACK_0393,Crystal Shadow,Rihanna,indie,2004,160159,16,156.88,0.5019,0.4911,-10.84,0.2369,0.1352,0.0385,0.0761,0.0525,10,1,4
TRACK_0394,Wild Voice,Olivia Rodrigo,reggae,1995,149457,16,126.83,0.6043,0.4976,-12.98,0.7745,0.6765,0.0675,0.1311,0.0716,3,0,4
TRACK_0395,Electric Voice,Bon Iver,pop,2012,283900,48,113.34,0.5377,0.4101,-3.83,0.7603,0.0959,0.2603,0.0388,0.1106,3,1,3
TRACK_0396,Endless Rain,Tyler the Creator,latin,1998,272313,79,155.74,0.4123,0.8129,-9.37,0.8536,0.1831,0.005,0.0516,0.0943,10,0,4
TRACK_0397,Rising Rain,Radiohead,classical,1999,292027,82,160.07,0.418,0.2327,-18.63,0.5094,0.7588,0.0811,0.0099,0.1708,2,1,3
TRACK_0398,Wild Nights,Harry Styles,metal,2018,347312,88,137.09,0.818,0.5231,-11.94,0.3239,0.0784,0.269,0.1348,0.1703,7,1,4
TRACK_0399,Rising Vibe,Khalid,soul,2012,154003,88,117.84,0.4614,0.4404,-6.48,0.4484,0.1741,0.161,0.0058,0.0905,9,1,4
TRACK_0400,Rising Echo,Michael Jackson,blues,2017,225883,18,183.11,0.2934,0.3276,-8.86,0.3615,0.57,0.0395,0.0558,0.2367,8,0,3
TRACK_0401,Track_13049,Tame Impala,r&b,2017,167319,63,165.34,0.6838,0.8493,-9.37,0.8905,0.0096,0.1697,0.0448,0.2367,0,1,4
TRACK_0402,Track_29442,Michael Jackson,classical,1995,250013,33,178.25,0.3052,0.4211,-11.37,0.671,0.7728,0.0715,0.1973,0.0521,7,0,4
TRACK_0403,Track_47917,Michael Jackson,jazz,1998,312267,33,140.23,0.3415,0.5628,-13.5,0.4487,0.4573,0.006,0.0254,0.0012,11,0,4
TRACK_0404,Track_98111,The 1975,soul,2010,122823,91,108.41,0.8848,0.8312,-6.58,0.7099,0.3766,0.2455,0.2346,0.092,1,1,4
TRACK_0405,Track_21950,Imagine Dragons,rock,2007,332218,72,156.33,0.7293,0.5783,-17.59,0.6641,0.2649,0.4184,0.016,0.1755,1,0,4
TRACK_0406,Track_97770,Glass Animals,folk,1998,242612,73,82.43,0.3559,0.469,-16.58,0.492,0.4825,0.0812,0.1133,0.4108,8,1,4
TRACK_0407,Track_72590,Tame Impala,rock,2022,274044,19,82.82,0.7806,0.3366,-15.32,0.7811,0.2049,0.0036,0.1441,0.6618,7,0,4
TRACK_0408,Track_56567,Coldplay,blues,2000,229557,88,65.51,0.294,0.3039,-8.52,0.3988,0.6609,0.0749,0.0023,0.1575,2,0,3
TRACK_0409,Track_44504,Bruno Mars,country,2023,223123,85,142.37,0.2079,0.7331,-12.05,0.2282,0.3145,0.5463,0.0629,0.0579,10,0,4
TRACK_0410,Track_58660,Imagine Dragons,pop,1990,340687,65,136.98,0.5977,0.8621,-18.99,0.806,0.121,0.0833,0.1429,0.2949,2,0,3
TRACK_0411,Track_30431,Kendrick Lamar,jazz,2005,138152,96,107.24,0.2439,0.2732,-2.59,0.2407,0.7334,0.0131,0.019,0.2513,1,1,4
TRACK_0412,Track_98257,Harry Styles,latin,2022,315213,34,115.24,0.2359,0.5709,-9.4,0.4341,0.4095,0.0264,0.0679,0.2947,4,1,4
TRACK_0413,Track_97363,Imagine Dragons,jazz,2015,201188,48,110.55,0.259,0.4484,-11.83,0.2811,0.6811,0.1708,0.0047,0.0064,1,1,3
TRACK_0414,Track_50523,Lizzo,jazz,2013,267744,45,96.38,0.5852,0.2511,-2.28,0.1924,0.8288,0.3391,0.0282,0.047,7,1,3
TRACK_0415,Track_98736,Fleetwood Mac,reggae,2008,173974,83,154.23,0.4879,0.4323,-3.51,0.7782,0.5707,0.0759,0.0136,0.2411,10,1,4
TRACK_0416,Track_38158,Arctic Monkeys,indie,2004,163413,69,198.96,0.4523,0.6692,-16.88,0.2569,0.2895,0.6688,0.3028,0.2842,0,1,4
TRACK_0417,Track_70929,Tame Impala,rock,1990,164380,45,125.48,0.8893,0.7244,-7.61,0.5925,0.059,0.0794,0.0446,0.0722,1,0,3
TRACK_0418,Track_65002,Radiohead,pop,1993,294317,33,137.87,0.8574,0.7752,-4.41,0.7586,0.2614,0.0024,0.1365,0.0074,10,0,4
TRACK_0419,Track_69551,SZA,soul,2007,320600,42,167.15,0.8229,0.8456,-14.94,0.3472,0.3058,0.301,0.0087,0.0242,5,0,3
TRACK_0420,Track_88913,Maroon 5,indie,2008,202951,69,154.71,0.8854,0.6706,-8.12,0.427,0.6928,0.1386,0.0918,0.1542,11,1,3
TRACK_0421,Track_11026,The 1975,electronic,1999,332454,36,156.93,0.5212,0.6871,-15.33,0.7943,0.0618,0.1473,0.11,0.0444,3,0,4
TRACK_0422,Track_79299,Olivia Rodrigo,metal,2010,299169,52,190.04,0.9073,0.4988,-13.36,0.027,0.0714,0.0939,0.0011,0.0153,2,0,4
TRACK_0423,Track_98993,Kendrick Lamar,hip-hop,2019,312375,27,101.43,0.4894,0.9711,-6.72,0.5879,0.0079,0.5042,0.0041,0.3979,9,0,4
TRACK_0424,Track_74754,Lana Del Rey,classical,2017,235332,15,72.58,0.5933,0.6727,-7.98,0.4201,0.634,0.0625,0.1994,0.0939,10,1,3
TRACK_0425,Track_99502,Michael Jackson,r&b,2002,173448,46,157.7,0.7162,0.7067,-1.99,0.1784,0.2343,0.2357,0.0903,0.2049,11,0,3
TRACK_0426,Track_23610,Kendrick Lamar,reggae,2024,202242,60,90.5,0.8621,0.4627,-6.76,0.3904,0.1008,0.1507,0.072,0.0029,8,1,4
TRACK_0427,Track_23132,Bon Iver,folk,2008,209321,53,107.98,0.7101,0.4779,-17.31,0.5896,0.5655,0.0149,0.1425,0.4511,2,1,4
TRACK_0428,Track_25742,The 1975,blues,2000,307245,74,169.17,0.236,0.4231,-17.64,0.2886,0.9803,0.0,0.0996,0.0794,4,0,3
TRACK_0429,Track_19055,Beyoncé,pop,2017,226832,85,132.02,0.8604,0.7661,-18.3,0.7608,0.1596,0.1194,0.0382,0.1682,7,0,4
TRACK_0430,Track_83883,Billie Eilish,folk,2010,227403,42,73.53,0.4721,0.4322,-16.46,0.4204,0.1665,0.6554,0.047,0.1366,3,0,4
TRACK_0431,Track_51171,Adele,hip-hop,1991,169645,86,116.38,0.8415,0.8138,-6.55,0.3349,0.0189,0.1719,0.0303,0.0257,1,0,4
TRACK_0432,Track_31029,J. Cole,reggae,2008,124528,15,158.09,0.6427,0.3706,-4.93,0.6854,0.5049,0.3094,0.0554,0.2358,1,1,4
TRACK_0433,Track_13667,Bon Iver,hip-hop,1996,143097,79,178.99,0.4727,0.8249,-16.08,0.347,0.5129,0.0201,0.2648,0.0206,3,0,4
TRACK_0434,Track_77500,Coldplay,blues,1990,202439,93,67.98,0.7332,0.2837,-17.89,0.4371,0.622,0.1321,0.0629,0.0479,7,1,4
TRACK_0435,Track_75308,The Weeknd,metal,2018,164056,19,156.5,0.9104,0.5213,-14.95,0.3321,0.0998,0.0552,0.0761,0.4108,8,1,3
TRACK_0436,Track_62502,Phoebe Bridgers,metal,2008,315143,51,149.74,0.8345,0.643,-10.68,0.7232,0.0198,0.0316,0.0968,0.1463,1,0,4
TRACK_0437,Track_48813,Rihanna,pop,2010,132734,19,154.59,0.8047,0.7209,-12.08,0.896,0.0268,0.2117,0.0484,0.0957,3,1,4
TRACK_0438,Track_60150,Bon Iver,hip-hop,1999,350288,13,68.69,0.6827,0.6821,-13.21,0.6177,0.1868,0.1058,0.0141,0.1932,10,1,4
TRACK_0439,Track_14232,SZA,hip-hop,1997,217920,57,152.36,0.477,0.6113,-11.16,0.2789,0.0,0.1567,0.0051,0.3025,6,1,4
TRACK_0440,Track_40489,Taylor Swift,folk,2024,208569,89,126.84,0.8584,0.6568,-7.96,0.306,0.7682,0.1307,0.0411,0.0743,3,1,4
TRACK_0441,Track_44813,J. Cole,electronic,2008,155874,16,89.24,0.6864,0.6343,-18.83,0.5043,0.2107,0.1206,0.0724,0.3699,5,0,4
TRACK_0442,Track_16990,Billie Eilish,classical,1995,332471,90,71.1,0.0731,0.518,-8.68,0.6981,0.7777,0.3579,0.0404,0.0633,3,1,4
TRACK_0443,Track_16884,Radiohead,country,1998,128462,75,71.29,0.3004,0.3833,-1.21,0.617,0.4029,0.2111,0.0707,0.3173,10,0,4
TRACK_0444,Track_56484,Khalid,pop,2024,315754,84,169.69,0.7145,0.6502,-14.46,0.7367,0.2814,0.4242,0.0106,0.3745,2,0,4
TRACK_0445,Track_26650,Phoebe Bridgers,electronic,2004,290324,39,154.12,0.7723,0.4461,-10.37,0.6752,0.2318,0.2489,0.2405,0.004,6,0,4
TRACK_0446,Track_35714,Michael Jackson,soul,1993,259007,67,78.51,0.8878,0.3474,-11.2,0.3962,0.6701,0.1549,0.0384,0.0101,9,0,4
TRACK_0447,Track_68602,J. Cole,rock,2002,141619,20,121.96,0.8841,0.4812,-19.03,0.3436,0.0,0.2576,0.1401,0.1596,9,1,4
TRACK_0448,Track_49084,Kendrick Lamar,country,2007,310813,97,148.4,0.4472,0.7399,-4.31,0.7782,0.4883,0.1369,0.0428,0.5704,1,1,4
TRACK_0449,Track_41595,Tame Impala,hip-hop,2023,308963,63,140.03,0.9909,0.8689,-16.3,0.2947,0.2861,0.0092,0.0742,0.2597,2,1,4
TRACK_0450,Track_13694,J. Cole,folk,1991,173564,99,121.86,0.5664,0.4247,-16.73,0.2561,0.5666,0.0306,0.0181,0.088,11,1,4
TRACK_0451,Track_95609,Lizzo,pop,2018,269787,87,113.59,0.7047,0.6827,-3.22,1.0,0.0,0.0236,0.0564,0.0115,10,0,4
TRACK_0452,Track_30710,Maroon 5,blues,2013,120736,91,138.1,0.369,0.2698,-0.8,0.4554,0.902,0.0075,0.0083,0.0081,5,0,4
TRACK_0453,Track_94306,Fleetwood Mac,r&b,2017,251109,50,192.44,0.6763,0.6463,-3.16,0.5764,0.1382,0.0528,0.0064,0.0335,1,0,4
TRACK_0454,Track_57857,Maroon 5,indie,2021,159798,84,110.14,0.2889,0.3678,-0.21,0.3721,0.463,0.173,0.238,0.0277,3,0,4
TRACK_0455,Track_18150,Lizzo,soul,2023,187628,71,153.86,0.4675,0.6051,-7.16,0.2029,0.1537,0.0793,0.0538,0.0966,6,1,4
TRACK_0456,Track_85101,Queen,indie,2014,248238,26,193.94,0.2168,0.4845,-8.01,0.2689,0.224,0.1957,0.0303,0.0899,7,1,3
TRACK_0457,Track_21895,OneRepublic,soul,1991,332139,88,154.86,0.3658,0.3533,-9.06,0.7583,0.2253,0.0967,0.2045,0.0136,6,0,4
TRACK_0458,Track_32529,Post Malone,soul,2007,220881,25,93.69,0.3964,0.4925,-2.51,0.8948,0.6477,0.2663,0.0204,0.0917,11,0,3
TRACK_0459,Track_64566,Ariana Grande,r&b,2022,294787,83,106.79,0.6984,0.7739,-5.38,0.4433,0.275,0.0817,0.0691,0.3217,8,0,3
TRACK_0460,Track_48674,Bruno Mars,rock,1997,324582,88,79.6,0.834,0.4923,-11.68,0.3768,0.116,0.1193,0.0412,0.132,1,1,4
TRACK_0461,Track_51347,Tyler the Creator,soul,2023,215395,34,78.62,0.8976,0.3744,-16.83,0.4772,0.5728,0.4472,0.1694,0.4276,6,0,4
TRACK_0462,Track_25121,Maroon 5,metal,2006,213743,43,110.09,0.9368,0.2747,-8.12,0.3457,0.0,0.1286,0.0141,0.1149,11,1,4
TRACK_0463,Track_45411,Beyoncé,metal,1997,298516,49,63.53,1.0,0.6892,-12.9,0.2875,0.1679,0.2273,0.0664,0.0545,2,0,4
TRACK_0464,Track_58692,Coldplay,latin,1994,129824,94,145.42,0.6865,0.6121,-10.24,0.7145,0.6574,0.0214,0.0242,0.0978,0,1,4
TRACK_0465,Track_29133,Queen,rock,2023,197420,81,162.85,0.8347,0.8267,-19.52,0.4435,0.0,0.1319,0.2271,0.0345,1,0,4
TRACK_0466,Track_73780,Lana Del Rey,blues,1990,243744,82,117.03,0.2163,0.3707,-9.57,0.8441,0.8779,0.3403,0.0175,0.0041,11,1,4
TRACK_0467,Track_28382,Post Malone,reggae,1994,137998,39,173.42,0.8032,0.6174,-11.41,0.6179,0.7235,0.2079,0.1954,0.1528,1,1,4
TRACK_0468,Track_72117,Frank Ocean,folk,2001,303910,96,102.9,0.3265,0.4478,-8.9,0.3728,0.2391,0.133,0.0445,0.172,5,0,4
TRACK_0469,Track_21257,Bruno Mars,hip-hop,2001,203569,94,116.04,0.6607,0.6506,-3.76,0.3664,0.0956,0.0021,0.0838,0.1989,4,0,4
TRACK_0470,Track_18454,Post Malone,rock,2014,333358,88,155.07,0.7893,0.5999,-1.37,0.6008,0.2903,0.8689,0.1019,0.0609,5,1,3
TRACK_0471,Track_32516,Taylor Swift,jazz,1998,174240,91,79.34,0.4004,0.3459,-2.82,0.2762,0.6264,0.104,0.0899,0.0492,3,1,3
TRACK_0472,Track_21828,The 1975,metal,1995,238694,71,89.36,0.8792,0.5679,-0.47,0.1115,0.0193,0.1556,0.2181,0.0651,1,1,4
TRACK_0473,Track_47240,Post Malone,metal,2002,306429,33,154.04,0.8693,0.5602,-5.41,0.3932,0.0014,0.1284,0.0185,0.1264,7,1,4
TRACK_0474,Track_40155,Fleetwood Mac,rock,2005,146356,45,92.51,0.7313,0.1831,-11.89,0.6028,0.229,0.047,0.0177,0.2753,8,0,3
TRACK_0475,Track_44356,Maroon 5,country,2021,283786,75,178.46,0.8365,0.5036,-16.34,0.8279,0.6259,0.4695,0.0378,0.0746,6,1,4
TRACK_0476,Track_38984,Adele,hip-hop,2017,313366,18,104.37,0.6465,0.7071,-3.82,0.4592,0.1562,0.3125,0.0288,0.3522,2,0,3
TRACK_0477,Track_72006,Rihanna,metal,2021,162068,13,192.3,0.8408,0.5326,-6.35,0.2849,0.1445,0.0604,0.0555,0.1868,5,0,3
TRACK_0478,Track_14852,Harry Styles,latin,2014,167141,21,180.6,0.5574,0.366,-17.25,0.7617,0.3184,0.4567,0.0319,0.1954,10,1,4
TRACK_0479,Track_91889,Beyoncé,reggae,2002,292119,80,180.19,0.7263,0.7466,-17.37,0.419,0.762,0.1831,0.1084,0.2038,6,0,4
TRACK_0480,Track_42680,Radiohead,pop,2017,253715,47,178.87,0.7864,0.7059,-12.33,1.0,0.1256,0.0276,0.1448,0.1433,7,1,4
TRACK_0481,Track_51884,Arctic Monkeys,soul,1998,357129,39,124.53,0.3324,0.6962,-3.43,0.623,0.4578,0.2654,0.0989,0.02,4,0,4
TRACK_0482,Track_19735,Bruno Mars,latin,2003,238814,17,183.1,0.7872,0.6691,-5.49,0.4541,0.5879,0.0179,0.0419,0.3915,3,1,4
TRACK_0483,Track_44697,Phoebe Bridgers,blues,1993,288969,12,191.89,0.5098,0.5979,-14.03,0.2526,0.6126,0.2241,0.04,0.027,2,0,4
TRACK_0484,Track_45374,Dua Lipa,electronic,2007,257193,44,110.01,0.7229,0.7183,-13.12,0.6943,0.1427,0.1103,0.0465,0.3815,1,1,4
TRACK_0485,Track_82254,Ariana Grande,blues,2008,214830,39,152.84,0.8365,0.7262,-8.09,0.3987,0.7228,0.0805,0.0439,0.2767,5,0,4
TRACK_0486,Track_91043,Billie Eilish,r&b,2005,283768,81,124.12,0.7265,0.7315,-14.87,0.9155,0.0507,0.2092,0.0575,0.0696,5,0,4
TRACK_0487,Track_40621,Lana Del Rey,folk,2009,272217,72,108.3,0.6172,0.8477,-18.91,0.8445,0.4047,0.0343,0.0434,0.0446,10,0,3
TRACK_0488,Track_10384,Queen,metal,2012,266966,33,190.03,0.8479,0.5519,-11.39,0.3923,0.1149,0.019,0.0575,0.0772,9,1,4
TRACK_0489,Track_56557,Harry Styles,rock,2017,309693,67,64.98,0.9429,0.2289,-0.11,0.5158,0.0414,0.0397,0.0044,0.0379,0,1,3
TRACK_0490,Track_99177,Olivia Rodrigo,soul,2011,326888,51,122.19,0.2273,0.5155,-6.49,0.4389,0.6617,0.1067,0.1581,0.3618,6,1,4
TRACK_0491,Track_15625,Ed Sheeran,classical,2004,358559,76,165.64,0.3916,0.3767,-15.03,0.4178,0.7983,0.116,0.3876,0.3508,0,0,4
TRACK_0492,Track_65567,Olivia Rodrigo,latin,1997,184802,27,116.49,0.2682,0.6885,-15.3,0.2049,0.3419,0.2563,0.0329,0.3163,1,0,4
TRACK_0493,Track_83429,The 1975,reggae,1994,357353,25,69.55,0.2004,0.4693,-16.26,0.3635,0.2688,0.1216,0.0276,0.0972,7,0,3
TRACK_0494,Track_34201,Ed Sheeran,r&b,2010,329166,81,106.22,0.788,0.7499,-17.86,0.7332,0.1976,0.4599,0.005,0.0636,8,1,4
TRACK_0495,Track_43177,Queen,soul,1991,133046,30,77.15,0.4086,0.4762,-7.3,0.7482,0.215,0.0198,0.0059,0.4323,11,1,4
TRACK_0496,Track_48020,Khalid,metal,2005,178058,65,193.76,0.8485,0.3798,-15.06,0.467,0.0195,0.2945,0.0148,0.3463,2,1,4
TRACK_0497,Track_67596,The 1975,pop,2005,122472,91,99.79,0.7209,0.7109,-14.22,0.6924,0.1303,0.071,0.04,0.1416,3,0,3
TRACK_0498,Track_60755,Adele,electronic,2007,131191,52,130.47,0.7786,0.6458,-4.07,0.4704,0.0885,0.2018,0.083,0.0305,0,0,3
TRACK_0499,Track_78586,Fleetwood Mac,classical,2013,174789,63,65.57,0.2215,0.3947,-14.52,0.0614,0.5603,0.4673,0.2457,0.0782,9,1,4
